zip,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,Unnamed: 0,age_5,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85_,civilian_employed,management,business_finance,computer_math,archi_engi,science,social_services,legal,education,arts_media,health,health_technicians,health_service,firefighters,law_enforcement,food_service,building_service,personal_care,sales,office_admin,farming_fishing_forestry,construction,maintenance_repair,production,trasportation,material_moving,population_race,hispanic,white,black,asian,households_total,median_income,mean_income,own_vehicle,carpool,public,walk,other_transport,home,commute,insured,private_insurance,public_insurance,uninsured,share_male,household_size,density,_ID,borough,lat,lng,uhf,share_cat1,share_cat2,share_cat3,share_cat4,share_cat5,share_cat6,share_cat7,share_cat8,share_cat9,share_cat10,share_cat11,share_cat12,share_cat13,share_management,share_business_finance,share_computer_math,share_archi_engi,share_science,share_social_services,share_legal,share_education,share_arts_media,share_health,share_health_technicians,share_health_service,share_firefighters,share_law_enforcement,share_food_service,share_building_service,share_personal_care,share_sales,share_office_admin,share_farming_fishing_forestry,share_construction,share_maintenance_repair,share_production,share_trasportation,share_material_moving,share_hispanic,share_white,share_black,share_asian,total_pop,log_median_income,mean_age,share_below_20,share_20_40,share_40_60,share_above_60,log_below_20,log_20_40,log_40_60,log_above_60,log_mean_age,log_pop,log_density,log_commute_time,log_public,log_uninsured,log_black,log_hispanic,log_asian,log_white,log_male,log_household_size,borough_cat,dborough2,dborough3,dborough4,dborough5,log_cat_1,log_cat_2,log_cat_3,log_cat_4,log_cat_5,log_cat_6,log_cat_7,log_cat_8,log_cat_9,log_cat_10,log_cat_11,log_cat_12,log_cat_13,spread,spread_share
10302,Elm Park,Staten Island,633,3371.69,18773.99,31,165.12,31.86,1987,43,981.0,1287.0,1189.0,1405.0,1315.0,1959.0,1348.0,1107.0,1181.0,1276.0,1375.0,1223.0,964.0,766.0,343.0,459.0,158.0,203.0,7887.0,724.0,224.0,63.0,29.0,26.0,118.0,75.0,403.0,122.0,470.0,127.0,336.0,283.0,234.0,273.0,491.0,188.0,692.0,1140.0,0.0,776.0,255.0,150.0,478.0,210.0,18539.0,0.405,0.332,0.168,0.059,6266.0,60968.0,75367.0,0.5234113712374582,0.06483149,0.3169539490609724,0.032415744,0.032673012,0.029714433,41.7,0.8862074563064769,0.613224392619447,0.3699475136626806,0.113792546,0.5110847402772534,2.94,15106.6,71.0,5.0,40.63069,-74.13778,501.0,0.07207481,0.1951646,0.0019767354,0.005702121,0.035733294,0.035201095,0.021516005,0.017790617,0.05808561,0.014293317,0.08636813,0.019387212,0.03634152,0.09179663,0.028401166,0.007987828,0.0036769367,0.0032965639,0.014961328,0.009509319,0.05109674,0.015468492,0.059591733,0.016102446,0.04260175,0.035881832,0.029669076,0.034613922,0.062254343,0.023836693,0.08773932,0.14454165,0.0,0.09838975,0.032331686,0.019018639,0.060606062,0.026626093,18.191177,62.085335,9.36588,8.369848,18539.0,4.110349,33.66201,0.26225793,0.3090242,0.27266842,0.15604942,8.489205,8.653296,8.528133,7.9700494,3.5163698,9.827632,9.622887,3.7305012,3.4561715,2.431792,8.04384,8.923763,6.997414,8.725012,9.156412,1.0784096,5.0,0.0,0.0,0.0,1.0,1.9751195,2.9712582,-1.6211383,-0.56174684,1.2734977,1.2584921,0.766212,0.5760861,1.7593329,0.35720697,2.1560335,0.66202855,1.2903757,1.4006144000000003,0.025729545
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,872,3324.23,26231.66,43,163.92,29.51,2955,44,1853.0,1979.0,2102.0,2171.0,1907.0,2186.0,1593.0,1569.0,1840.0,1804.0,1614.0,1644.0,1234.0,975.0,521.0,364.0,249.0,199.0,10018.0,465.0,543.0,75.0,105.0,4.0,494.0,94.0,702.0,56.0,509.0,354.0,348.0,238.0,381.0,713.0,458.0,570.0,789.0,1227.0,0.0,654.0,242.0,356.0,508.0,133.0,25804.0,0.375,0.192,0.335,0.073,8269.0,59898.0,70898.0,0.4918908028608844,0.055505186,0.3983076458144454,0.043215472,0.0028205903,0.0082603,48.5,0.9132391742976874,0.5826090330591339,0.3981064721403073,0.08676083,0.4839559758177026,3.1,7691.5,72.0,5.0,40.62989,-74.17413,501.0,0.05739665,0.19633299,0.0002277645,0.0053524654,0.028983032,0.039972667,0.013551988,0.021694567,0.066678055,0.03245644,0.065083705,0.013779752,0.028926091,0.04641645,0.054202437,0.007486524,0.010481134,0.0003992813,0.04931124,0.00938311,0.070073865,0.0055899383,0.050808545,0.035336394,0.03473747,0.023757236,0.038031545,0.07117189,0.04571771,0.056897584,0.07875823,0.122479536,0.0,0.065282494,0.024156518,0.035536036,0.050708726,0.013276103,18.191177,62.085335,9.36588,8.369848,25804.0,4.0926433,31.506742,0.3140986,0.28115797,0.2674779,0.13726553,9.0002365,8.889446,8.839566,8.172447,3.4502015,10.158285,8.947871,3.881564,3.6846397,2.1605701,9.06466,9.177456,7.540989,8.508025,9.432524,1.1314021,5.0,0.0,0.0,0.0,1.0,1.7474009,2.977227,-3.7820282,-0.62502784,1.0641254,1.3856108,0.30394813,0.77447677,1.8972908,1.1773138,1.8730891,0.32061517,1.062159,1.3370675999999992,0.024918615999999998
10304,New Dorp/Todt Hill,Staten Island,1380,3250.98,42448.71,167,393.42,28.11,4909,45,2329.0,2942.0,2295.0,2854.0,3129.0,3422.0,2310.0,2307.0,2582.0,2524.0,3339.0,2754.0,2957.0,1989.0,1598.0,930.0,921.0,702.0,17555.0,1381.0,835.0,298.0,216.0,58.0,395.0,338.0,1091.0,381.0,1274.0,303.0,1244.0,488.0,260.0,782.0,673.0,730.0,1932.0,1961.0,15.0,1241.0,229.0,449.0,732.0,249.0,41884.0,0.257,0.368,0.246,0.096,14521.0,54567.0,89869.0,0.4741843889436171,0.062525354,0.396476792026424,0.017036565,0.013849452,0.03592745,44.6,0.9063865095053324,0.5602411108670717,0.4299729116333552,0.09361349,0.4851017094833349,2.81,10783.5,73.0,5.0,40.60923,-74.09258,502.0,0.07864291,0.22265597,0.0020583435,0.011995174,0.045212578,0.054900985,0.017318476,0.009227057,0.05163603,0.025906736,0.06934488,0.008126908,0.025977714,0.078667045,0.047564797,0.01697522,0.012304187,0.003303902,0.022500712,0.019253774,0.062147535,0.021703219,0.07257192,0.01726004,0.070863,0.027798347,0.014810596,0.044545714,0.038336657,0.041583594,0.11005411,0.11170606,0.00085445744,0.07069211,0.013044717,0.02557676,0.04169752,0.014183993,18.191177,62.085335,9.36588,8.369848,41884.0,3.9994292,36.311718,0.24878235,0.2666412,0.26738134,0.21719511,9.251482,9.320807,9.32358,9.1157,3.5921404,10.642659,9.285772,3.7977338,3.6800325,2.2365894,9.240235,9.28398,8.2992525,9.642987,9.919263,1.0331845,5.0,0.0,0.0,0.0,1.0,2.0623324,3.1030428,-1.5806836,0.1819193,1.5087903,1.7029462,0.5491888,-0.08044495,1.6416346,0.95191795,1.9365072,-0.20740457,0.9546539,1.051895,0.021440165
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1231,2892.32,42560.99,74,173.87,26.66,4618,46,2649.0,2687.0,2381.0,2082.0,2540.0,3113.0,2852.0,3212.0,2906.0,3057.0,2893.0,2903.0,2918.0,2169.0,1266.0,989.0,866.0,828.0,18629.0,1876.0,1050.0,683.0,225.0,59.0,399.0,218.0,1239.0,435.0,1048.0,443.0,716.0,224.0,315.0,693.0,934.0,925.0,1450.0,2462.0,0.0,1249.0,518.0,522.0,773.0,173.0,42311.0,0.181,0.629,0.054,0.118,14694.0,76044.0,88147.0,0.484319413277872,0.09030704,0.3519238136938317,0.034043018,0.011165234,0.028241476,42.4,0.930944640979061,0.6907687159384263,0.3348551486757816,0.069055356,0.4787171184798279,2.82,9698.0,74.0,5.0,40.59669,-74.07487,502.0,0.10275319,0.24206349,0.0020719203,0.00765557,0.03680292,0.040700942,0.007866274,0.011061947,0.057135835,0.032483496,0.068268016,0.018190756,0.027145667,0.1007032,0.056363735,0.036663268,0.012077943,0.0031671051,0.02141822,0.011702185,0.06650921,0.02335069,0.056256376,0.023780128,0.0384347,0.012024263,0.01690912,0.037200063,0.050136883,0.049653765,0.077835634,0.13215953,0.0,0.067046,0.027806109,0.028020827,0.041494444,0.009286596,18.191177,62.085335,9.36588,8.369848,42311.0,4.331312,36.82931,0.23159462,0.27692562,0.27791828,0.21356149,9.190036,9.368796,9.372375,9.108972,3.606294,10.652802,9.179675,3.7471483,3.5608296,1.9323233,7.734031,8.943544,8.515732,10.189178,9.916157,1.0367368,5.0,0.0,0.0,0.0,1.0,2.3297448,3.186615,-1.5741092,-0.26715162,1.3029921,1.4036661,-0.24000064,0.100925915,1.7428464,1.1781471,1.9208562,0.5983285,0.9986324,1.2047853999999996,0.0203729535
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1453,2706.5,53685.66,77,143.43,23.81,6102,47,2626.0,3009.0,3122.0,3173.0,3186.0,3469.0,3592.0,2680.0,3672.0,3635.0,4292.0,4408.0,3733.0,2628.0,2317.0,1665.0,1364.0,1450.0,24819.0,2263.0,1483.0,550.0,350.0,120.0,322.0,384.0,2371.0,465.0,1175.0,487.0,883.0,552.0,434.0,885.0,1064.0,919.0,2146.0,3753.0,0.0,1491.0,690.0,491.0,1231.0,310.0,54021.0,0.146,0.752,0.027,0.064,19861.0,80025.0,96994.0,0.5755571883419055,0.077230796,0.2921054779982039,0.022654912,0.011307046,0.021144584,44.2,0.9633570401896548,0.7717235071213903,0.3180078773963525,0.03664296,0.4687991706928787,2.69,7287.3,75.0,5.0,40.57177,-74.12595,504.0,0.10452009,0.27781808,0.0033482143,0.010714286,0.0327846,0.038225446,0.015401785,0.012109375,0.05438058,0.025641741,0.063950896,0.019252231,0.0343471,0.091180146,0.05975261,0.02216044,0.014102099,0.0048350054,0.012973932,0.015472017,0.09553165,0.018735645,0.047342762,0.019622063,0.03557758,0.022241024,0.017486604,0.035658166,0.04287038,0.03702808,0.086466014,0.1512148,0.0,0.060074944,0.02780128,0.01978323,0.049599096,0.012490431,18.191177,62.085335,9.36588,8.369848,54021.0,4.382339,39.106087,0.22084004,0.23929583,0.2963107,0.24355343,9.386811,9.467073,9.680781,9.484709,3.6662781,10.897128,8.893888,3.788725,3.3745298,1.2986363,7.2852097,8.97298,8.148256,10.612109,10.139547,0.9895412,5.0,0.0,0.0,0.0,1.0,2.3467941,3.3243814,-1.0941579,0.0689929,1.1873738,1.3409163,0.43189833,0.19139482,1.6934221,0.94163644,1.8555305,0.6550419,1.2339325,1.1096855000000003,0.018030024000000002
10307,Tottenville,Staten Island,380,2497.61,15214.56,14,92.02,26.41,1439,48,856.0,1073.0,1434.0,1169.0,1018.0,1011.0,764.0,1024.0,1371.0,1258.0,1492.0,820.0,632.0,606.0,339.0,252.0,179.0,230.0,6640.0,527.0,364.0,95.0,86.0,40.0,122.0,128.0,1039.0,90.0,370.0,110.0,83.0,123.0,157.0,124.0,152.0,134.0,758.0,939.0,0.0,562.0,100.0,76.0,223.0,238.0,15528.0,0.093,0.8690000000000001,0.003,0.03,5156.0,81356.0,113591.0,0.6660600545950864,0.08765545,0.2063997573551713,0.012890507,0.006369427,0.02062481,45.0,0.9421551557361192,0.8117624298703812,0.2239633713806668,0.057844844,0.4935600206079341,3.0,7621.6,76.0,5.0,40.50918,-74.23779,504.0,0.08438299,0.2963349,0.0037882375,0.01212236,0.035041198,0.018278247,0.01164883,0.014868832,0.026138838,0.012690595,0.0829624,0.009470594,0.021119425,0.079367466,0.05481928,0.014307229,0.012951807,0.006024096,0.018373493,0.019277109,0.1564759,0.013554217,0.055722892,0.016566265,0.0125,0.018524097,0.023644578,0.0186747,0.022891566,0.020180723,0.114156626,0.14141566,0.0,0.08463855,0.015060241,0.011445783,0.033584338,0.035843372,18.191177,62.085335,9.36588,8.369848,15528.0,4.3988347,33.567104,0.29185987,0.24581401,0.3181994,0.14412674,8.418919,8.24722,8.505323,7.713338,3.5135465,9.6504,8.938742,3.8066626,3.0272298,1.7551792,3.841257,7.275244,6.143842,9.509988,8.944289,1.0986123,5.0,0.0,0.0,0.0,1.0,2.1327808,3.388905,-0.97068423,0.19246659,1.2539394,0.6031266,0.15262066,0.39668214,0.9608372,0.23827611,2.1158025,-0.05439345,0.7476081,1.0498222000000004,0.015906748999999998
10308,Great Kills,Staten Island,633,2135.96,29635.33,25,84.36,23.78,2662,49,1584.0,1528.0,1603.0,1674.0,1879.0,2048.0,1738.0,1608.0,2286.0,2341.0,2457.0,2225.0,1801.0,1530.0,1615.0,939.0,539.0,629.0,14139.0,1513.0,720.0,267.0,175.0,52.0,105.0,161.0,1342.0,152.0,936.0,235.0,376.0,362.0,540.0,390.0,517.0,311.0,1246.0,2425.0,0.0,891.0,268.0,271.0,768.0,116.0,30024.0,0.11,0.828,0.009,0.047,10653.0,91953.0,104614.0,0.6021282673903728,0.082131125,0.270961291244108,0.011712613,0.013498072,0.019568633,46.9,0.9546514727442356,0.7822870851659336,0.2889510862321738,0.04534853,0.4832134292565947,2.81,15069.7,77.0,5.0,40.55188,-74.14764,504.0,0.1113327,0.28478834,0.0025926111,0.008027122,0.046667,0.03046318,0.018048562,0.026923269,0.04522112,0.015505808,0.0637184,0.013361919,0.03829087,0.10700898,0.05092298,0.018883938,0.012377113,0.0036777707,0.007426268,0.011386944,0.09491477,0.010750406,0.06619988,0.016620694,0.026593111,0.025602942,0.038192235,0.02758328,0.036565527,0.021995898,0.08812504,0.17151143,0.0,0.06301719,0.018954664,0.019166844,0.054317843,0.008204258,18.191177,62.085335,9.36588,8.369848,30024.0,4.5212774,38.899548,0.21279643,0.24223953,0.31005195,0.23491207,8.762333,8.891924,9.138737,8.861208,3.6609826,10.309752,9.620441,3.8480177,3.2993908,1.5117927,5.5992217,8.102477,7.252145,10.12101,9.582456,1.0331845,5.0,0.0,0.0,0.0,1.0,2.4099379,3.3491611,-1.3499196,-0.21975899,1.5404521,1.1139337,0.5904809,0.99040586,1.5089792,0.4386296,1.8518883,0.28982368,1.3426263,0.9370417,0.012823075
10309,Charleston/Prince's Bay/Woodrow,Staten Island,841,2548.1,33004.98,30,90.9,24.99,3366,50,1920.0,2204.0,2215.0,1707.0,2132.0,2191.0,2172.0,2075.0,2760.0,2561.0,2540.0,2647.0,2165.0,1521.0,1144.0,841.0,446.0,419.0,16424.0,1641.0,806.0,484.0,192.0,105.0,222.0,248.0,1801.0,427.0,846.0,364.0,388.0,290.0,576.0,373.0,260.0,426.0,2032.0,2270.0,0.0,930.0,600.0,230.0,604.0,309.0,33660.0,0.08,0.865,0.005,0.038,11455.0,100343.0,118300.0,0.6476610001240849,0.07153493,0.2386772552425859,0.018736815,0.0074450923,0.015944906,44.7,0.9619970858485236,0.7870885247851557,0.2431234946028725,0.038002916,0.5078728461081402,2.92,4937.6,78.0,5.0,40.53135,-74.21986,504.0,0.10662309,0.32366014,0.0045751636,0.0108061,0.036862746,0.032766886,0.012636165,0.025098039,0.0275817,0.018562092,0.06400871,0.026143791,0.026318083,0.09991476,0.049074527,0.02946907,0.01169021,0.0063930834,0.013516805,0.015099854,0.1096566,0.025998538,0.051509984,0.022162689,0.023623966,0.017657088,0.035070628,0.022710668,0.015830493,0.025937652,0.12372138,0.13821237,0.0,0.056624454,0.036531903,0.014003897,0.03677545,0.01881393,18.191177,62.085335,9.36588,8.369848,33660.0,4.6085944,36.37552,0.23903744,0.25460488,0.31218064,0.19417706,8.99293,9.056023,9.259892,8.785081,3.593896,10.424066,8.504635,3.7999735,3.172527,1.3350778,5.125748,7.898337,7.1538963,10.279039,9.746541,1.0715836,5.0,0.0,0.0,0.0,1.0,2.366715,3.477109,-0.78194267,0.077525735,1.3046163,1.1868334,0.23397785,0.92020464,1.0145674,0.6185363,1.8564341,0.9610266,0.96767116,1.0374979999999994,0.016131908
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,718,3007.84,23870.96,33,138.24,25.06,2865,51,1631.0,1659.0,1757.0,1662.0,1571.0,1535.0,1559.0,1440.0,1697.0,1658.0,1696.0,1493.0,1508.0,1056.0,622.0,395.0,519.0,250.0,9924.0,880.0,401.0,135.0,147.0,41.0,188.0,132.0,870.0,201.0,476.0,242.0,384.0,358.0,385.0,313.0,541.0,245.0,772.0,1200.0,10.0,764.0,329.0,205.0,573.0,132.0,23708.0,0.308,0.409,0.203,0.065,8218.0,69838.0,87497.0,0.5497756017951856,0.08108935,0.2773357813137495,0.048347615,0.010301918,0.033149734,39.0,0.8949434408239068,0.6262873543812257,0.3595306432551072,0.10505656,0.4902986333727012,2.87,13767.7,79.0,5.0,40.63265,-74.11615,501.0,0.08097857,0.22207472,0.00259182,0.008344396,0.030090397,0.039572667,0.022631014,0.02433782,0.053985715,0.015487704,0.070232,0.020797774,0.036222264,0.08867392,0.040407095,0.013603386,0.014812576,0.0041313986,0.018943975,0.0133010885,0.087666266,0.02025393,0.047964532,0.02438533,0.038694076,0.036074165,0.03879484,0.0315397,0.054514308,0.024687625,0.077791214,0.12091898,0.0010076582,0.07698508,0.033151954,0.020656994,0.057738815,0.0133010885,18.191177,62.085335,9.36588,8.369848,23708.0,4.246178,34.331238,0.28298464,0.257508,0.27602497,0.18348236,8.811205,8.716864,8.7863035,8.377932,3.5360556,10.073567,9.530081,3.6635616,3.322644,2.3519137,8.479018,8.895912,7.3402,9.179527,9.360827,1.054312,5.0,0.0,0.0,0.0,1.0,2.0915995,3.1004288,-1.3502247,-0.18099491,1.101621,1.3755536,0.81673616,0.88944644,1.6861343,0.43746135,1.9492189,0.7322609,1.2870889,1.2485933999999999,0.021596086
10312,Annadale/Rossville,Staten Island,1496,2480.75,60304.33,59,97.84,25.07,5968,52,3337.0,3497.0,4205.0,3396.0,3522.0,3550.0,3726.0,3745.0,4231.0,4474.0,4059.0,4692.0,4146.0,3839.0,2925.0,1671.0,1107.0,936.0,28318.0,2790.0,2031.0,674.0,529.0,162.0,571.0,418.0,3085.0,496.0,1578.0,571.0,561.0,854.0,937.0,742.0,442.0,746.0,2850.0,3938.0,0.0,1575.0,682.0,547.0,1092.0,447.0,61058.0,0.098,0.8240000000000001,0.011,0.0559999999999999,21230.0,90797.0,108766.0,0.650923511128577,0.083026685,0.2233217820013575,0.008574185,0.0059662033,0.028187633,46.4,0.9728751371803902,0.8051792763427299,0.2742625018427216,0.027124863,0.48023191064234,2.87,7812.7,81.0,5.0,40.54524,-74.18044,504.0,0.12192408,0.30709895,0.0040970133,0.010571306,0.039907943,0.028628511,0.021597834,0.023696922,0.029943602,0.018866492,0.06497054,0.017247919,0.027616903,0.09852391,0.07172117,0.023801116,0.018680697,0.005720743,0.020163853,0.014760929,0.10894131,0.017515361,0.055724274,0.020163853,0.019810721,0.030157497,0.033088494,0.026202416,0.015608447,0.026343668,0.1006427,0.13906349,0.0,0.055618335,0.024083622,0.019316336,0.038562045,0.015785012,18.191177,62.085335,9.36588,8.369848,61058.0,4.5086265,38.047512,0.23641455,0.23818336,0.2858921,0.23950997,9.577411,9.584865,9.767439,9.59042,3.6388357,11.01958,8.963506,3.8372993,3.1060286,0.9978657,6.5097194,8.696792,8.137176,10.8259945,10.286094,1.054312,5.0,0.0,0.0,0.0,1.0,2.5008135,3.4245849,-0.89232683,0.055558223,1.3839903,1.051818,0.77000797,0.86276007,1.0967306,0.63480234,1.8713489,0.5451064,1.0158429,0.9861909999999998,0.015362444
10314,Bloomfield/Freshkills Park,Staten Island,2645,2911.9,90834.29,186,204.77,26.05,10152,53,5057.0,4942.0,5227.0,5425.0,5901.0,6161.0,5848.0,4848.0,5712.0,6563.0,6676.0,6147.0,5745.0,5520.0,3576.0,2420.0,1854.0,2338.0,41028.0,3616.0,2098.0,1288.0,630.0,172.0,619.0,447.0,3651.0,699.0,2500.0,1243.0,1388.0,906.0,1098.0,1565.0,1079.0,1448.0,4244.0,5656.0,0.0,2208.0,1125.0,761.0,2072.0,515.0,89960.0,0.142,0.643,0.0409999999999999,0.155,31307.0,80956.0,98727.0,0.5808790773647479,0.094292924,0.2676087709746077,0.023140127,0.009305549,0.02477355,42.0,0.9504312526004476,0.7294972280634678,0.3230065109584266,0.049568746,0.4813028012449978,2.83,6095.5,82.0,5.0,40.59926,-74.16575,503.0,0.0968048,0.2844001,0.00291397,0.007572934,0.042354215,0.04457358,0.015349168,0.018601973,0.04479382,0.024531562,0.059024837,0.019059397,0.035103176,0.08813493,0.05113581,0.031393196,0.015355367,0.004192259,0.015087257,0.010894999,0.088988006,0.017037146,0.060933996,0.030296383,0.033830553,0.02208248,0.026762212,0.03814468,0.026299113,0.035292972,0.10344155,0.13785708,0.0,0.053816907,0.0274203,0.018548308,0.050502095,0.012552403,18.191177,62.085335,9.36588,8.369848,89960.0,4.3939056,38.11561,0.22955757,0.2529791,0.27899066,0.23847266,9.935519,10.032672,10.130544,9.973619,3.6406238,11.407121,8.715306,3.7376697,3.286941,1.6007755,8.212937,9.455193,9.54279,10.965509,10.675861,1.0402768,5.0,0.0,0.0,0.0,1.0,2.2701116,3.347797,-1.2330687,-0.27800453,1.4434829,1.4945562,0.42847618,0.62068254,1.499485,0.89737546,1.7753732,0.6449752,1.2557065,1.1482158,0.020075588999999998
10451,Concourse/Melrose,Bronx,1607,3367.65,47718.77,151,316.44,28.83,5575,54,3673.0,3846.0,3123.0,3783.0,3782.0,3782.0,3264.0,3094.0,2992.0,3413.0,2857.0,2518.0,2205.0,1770.0,1302.0,1286.0,742.0,808.0,18429.0,880.0,282.0,131.0,61.0,82.0,811.0,97.0,770.0,240.0,284.0,252.0,1417.0,478.0,302.0,1586.0,1392.0,1841.0,1895.0,2845.0,0.0,378.0,311.0,432.0,1183.0,479.0,48240.0,0.58,0.027,0.358,0.018,18783.0,26979.0,46052.0,0.1421211781834472,0.021726957,0.6830552133497592,0.10566693,0.013215366,0.03421436,40.6,0.8935366739288307,0.364373897707231,0.6040045647888785,0.10646333,0.4674543946932006,2.56,47063.6,83.0,2.0,40.82048,-73.92509,106.0,0.03666772,0.21309562,0.002587567,0.0030609025,0.008961817,0.052666456,0.015083622,0.00952982,0.09397286,0.058094036,0.040675294,0.009813821,0.03733039,0.047750827,0.01530197,0.007108362,0.0033100005,0.004449509,0.044006728,0.0052634436,0.041781973,0.013022953,0.015410494,0.013674101,0.07688969,0.025937382,0.016387215,0.08606002,0.07553313,0.0998969,0.102827065,0.15437625,0.0,0.02051115,0.016875576,0.023441315,0.0641923,0.025991643,55.876087,9.46379,29.151232,3.590942,48240.0,3.2950587,32.793533,0.2990257,0.2885987,0.24419568,0.16817993,9.576718,9.541225,9.374159,9.001223,3.4902313,10.783944,10.759255,3.703768,4.2239904,2.3652155,9.7567215,10.239217,6.76656,7.172025,10.02349,0.94000727,2.0,1.0,0.0,0.0,0.0,1.2993116,3.059156,-1.351867,-1.1838753,-0.10961207,1.6613936,0.41102445,-0.048159294,2.240421,1.7594779,1.4030358,-0.0187934,1.3172226,1.2167067000000005,0.023445274000000002
10452,Concourse/Highbridge,Bronx,2400,3115.47,77035.04,158,205.1,29.12,8241,55,5867.0,6275.0,6521.0,5978.0,6710.0,6472.0,6656.0,5072.0,5199.0,4714.0,5134.0,4366.0,3104.0,1891.0,1861.0,998.0,564.0,601.0,31056.0,1229.0,514.0,191.0,40.0,19.0,658.0,149.0,1047.0,324.0,244.0,600.0,2879.0,868.0,177.0,3469.0,2668.0,2541.0,3461.0,3715.0,41.0,1025.0,878.0,1501.0,2249.0,569.0,77983.0,0.693,0.0139999999999999,0.265,0.013,25949.0,27206.0,38756.0,0.1254603975180011,0.034276802,0.6996383183462189,0.083087236,0.024919534,0.032617714,41.9,0.8618673041824118,0.2949538572273206,0.6180817973831007,0.13813269,0.466832514778862,2.98,76427.7,84.0,2.0,40.83739,-73.92344,106.0,0.032637395,0.17668758,0.00035577192,0.002790001,0.0045688604,0.06514371,0.01625316,0.0033142965,0.114914335,0.047579814,0.058721095,0.016440408,0.04211216,0.039573673,0.016550748,0.0061501805,0.0012879958,0.000611798,0.021187533,0.0047977846,0.033713292,0.010432767,0.007856775,0.019319938,0.09270351,0.02794951,0.0056993817,0.111701444,0.08590932,0.08181994,0.11144384,0.11962262,0.0013201957,0.033004895,0.02827151,0.048332047,0.072417565,0.018321741,55.876087,9.46379,29.151232,3.590942,77983.0,3.3034375,30.205044,0.31597912,0.3194286,0.24893887,0.11565341,10.112167,10.123025,9.873698,9.107089,3.4080088,11.264246,11.244101,3.7352858,4.247978,2.6256297,9.936221,10.897521,6.92144,6.9955482,10.502461,1.0919234,2.0,1.0,0.0,0.0,0.0,1.1828736,2.871798,-3.3360505,-1.2765431,-0.78332126,1.8740107,0.48570228,-1.1043397,2.4416018,1.5598235,1.770214,0.49715713,1.4377514,1.2350050000000001,0.021825272
10453,Morris Heights/Mount Hope/University Heights,Bronx,2357,2903.28,81184.04,158,194.62,30.12,7825,56,6702.0,6736.0,5690.0,6525.0,7552.0,7785.0,5937.0,5291.0,4647.0,5069.0,5835.0,4601.0,3366.0,2660.0,1811.0,1096.0,448.0,481.0,31497.0,1269.0,454.0,363.0,48.0,42.0,705.0,42.0,1409.0,254.0,457.0,459.0,3364.0,899.0,121.0,2539.0,2823.0,2860.0,3156.0,3746.0,40.0,1442.0,864.0,955.0,2516.0,670.0,82232.0,0.688,0.009,0.275,0.017,27338.0,24421.0,36529.0,0.1593367446078114,0.03743766,0.6505926549646998,0.08854201,0.024872078,0.03921886,42.1,0.8840172313084113,0.2726100077881619,0.6641111760124611,0.11598277,0.4497519213931316,2.95,85787.3,85.0,2.0,40.85278,-73.91233,105.0,0.030437393,0.17101823,0.0007419446,0.0007419446,0.008073064,0.067534626,0.015881147,0.002137507,0.09472159,0.050522894,0.054886237,0.015262861,0.044446014,0.04028955,0.014414071,0.011524907,0.0015239547,0.0013334603,0.022383085,0.0013334603,0.04473442,0.00806426,0.014509318,0.014572817,0.10680382,0.028542401,0.0038416358,0.08061085,0.08962759,0.0908023,0.10020002,0.118931964,0.0012699622,0.045782138,0.027431184,0.030320348,0.079880625,0.021271868,55.876087,9.46379,29.151232,3.590942,82232.0,3.1954434,30.196032,0.31195885,0.32304943,0.24506275,0.11992898,10.152416,10.18735,9.911058,9.1964445,3.4077106,11.3173,11.359626,3.7400477,4.1752987,2.4508564,10.026316,10.943334,7.242758,6.606769,10.518241,1.0818052,2.0,1.0,0.0,0.0,0.0,1.1130868,2.839185,-2.6010659,-2.6010659,-0.21405205,1.9100554,0.4625476,-1.5429449,2.2483568,1.6198415,1.7026775,0.42283738,1.4916902,1.1666360000000005,0.019736843000000004
